TX,29.0531,-98.0558
FL,29.05576497,-81.33054904
FL,29.0563,-82.0257
TX,29.068,-98.6498
TX,29.0718,-95.7552
FL,29.08681538,-82.42514359
FL,29.0928,-81.9066
FL,29.1027,-82.6771
TX,29.1159,-97.2712
FL,29.11762222,-81.00494074
TX,29.1191,-98.1733
FL,29.15317002,-82.11931702
TX,29.1793,-95.7402
TX,29.1827,-98.6809
TX,29.18353,-95.45305
TX,29.1886,-96.2973
FL,29.1916533,-81.03306604
TX,29.1945,-98.948
TX,29.1986,-98.8461
FL,29.2303,-82.9625
FL,29.2461,-81.8653
TX,29.2739,-97.7557
TX,29.27463231,-94.82867436
TX,29.2808,-96.0768
TX,29.2813,-98.7356
TX,29.285,-95.2681
TX,29.2891,-98.6445
TX,29.2897,-95.0207
FL,29.3014,-82.1028
FL,29.30349483,-81.18193621
TX,29.3412,-98.2343
TX,29.34973134,-95.10523433
TX,29.35095,-99.82956538
TX,29.3525,-96.8281
TX,29.36748065,-95.25222903
TX,29.3678,-100.4145
TX,29.3732,-95.0035
LA,29.3837,-89.5911
TX,29.3877,-99.1683
FL,29.3882,-82.0878
TX,29.3905,-95.7479
FL,29.3992,-82.4455
TX,29.40508585,-94.94360755
FL,29.4254,-81.3384
TX,29.4379,-98.21
LA,29.4388,-90.2915
TX,29.4518,-103.5845
LA,29.4519,-90.6159
TX,29.4529,-97.4757
FL,29.454,-82.87074545
TX,29.4568,-95.0185
TX,29.4794,-97.1765
LA,29.4805,-89.694
TX,29.4886,-98.2735
TX,29.48886592,-98.47524044
FL,29.4931,-81.135
TX,29.50749878,-95.08956569
TX,29.51453778,-95.19053778
LA,29.5167,-90.3079
TX,29.5272,-95.8764
TX,29.5332,-95.0215
FL,29.5408,-81.6552
FL,29.540925,-81.20838512
TX,29.5441,-98.9231
TX,29.54702225,-95.30299398
TX,29.5489,-95.1391
TX,29.54961227,-95.52187975
FL,29.5526,-82.5223
TX,29.5567,-99.7384
FL,29.5688,-82.9886
TX,29.5689,-98.2229
TX,29.5711,-97.9299
LA,29.5724,-90.3817
TX,29.5813,-95.0273
TX,29.5822,-95.7608
TX,29.5843458,-95.63350873
TX,29.5892,-98.2939
LA,29.59788519,-90.73580952
TX,29.59974615,-100.8156615
FL,29.6077,-82.074
TX,29.6162,-99.5295
FL,29.6217,-81.8608
FL,29.6245,-83.1432
TX,29.62740732,-95.5620561
FL,29.6313,-82.5814
TX,29.6322,-98.7606
TX,29.6371,-96.7253
FL,29.6439,-82.737
FL,29.64608679,-82.3810761
TX,29.6484,-104.2017
TX,29.67692943,-95.17848354
TX,29.6791,-96.9357
FL,29.68212692,-81.68864231
TX,29.68803214,-95.06030714
FL,29.6895,-81.5778
FL,29.6906,-81.4065
LA,29.6909,-91.2426
TX,29.69146,-94.65435
LA,29.69969231,-91.06912308
TX,29.7018,-95.9138
LA,29.703,-91.3048
TX,29.71726241,-98.09779007
FL,29.7211,-83.466
LA,29.722,-90.6167
TX,29.7331,-99.1294
TX,29.7334,-95.2339
TX,29.734,-98.919
FL,29.7435,-85.02435
LA,29.7521,-91.4813
TX,29.7638,-98.4613
TX,29.7679,-96.5874
FL,29.7702,-81.8558
